EventNumber,Energy,X,Y,Z,Px,Py,Pz,ParticleType,L1_Energy,L1_X,L1_Y,L1_Z,L1_Px,L1_Py,L1_Pz,L2_Energy,L2_X,L2_Y,L2_Z,L2_Px,L2_Py,L2_Pz
1730,9833.14,0,0,9833.14,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,4597.22,0,0,4597.22,11,0,0,0,4579.86,3998.46,0.340519,2000.01,4579.86,4.1966,-3.30122,4510.83,7999.99,10.6921,1996.1,4510.81,13.2656,-0.62755
1732,3757.14,0,0,3757.14,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,12611.3,0,0,12611.3,11,0,0,0,10526.5,3999.12,0.080052,1999.58,10526.5,-0.58644,-1.04881,10522.4,8000.0,-2.47016,2001.46,10522.4,-4.83239,2.12169
1734,13302.7,0,0,13302.7,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,5234.52,0,0,5234.52,11,0,0,0,946.75,3998.63,-0.0588625,1999.85,946.748,-0.862007,1.35967,942.625,7999.91,-37.2711,2005.04,942.57,-9.97519,-1.59422
1736,11624.5,0,0,11624.5,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,12318.5,0,0,12318.5,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,5142.78,0,0,5142.78,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3198.0,8000.0,-6.96657e-05,2000.0,3198.0,-0.754595,0.0101686
1739,5193.76,0,0,5193.76,22,0,0,0,4695.29,3999.67,-4.12537e-05,2000.0,4695.29,-1.08838,0.323371,4690.42,8000.0,-0.548154,2001.04,4690.42,-0.330146,0.117151
1740,8771.48,0,0,8771.48,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,7000.07,0,0,7000.07,11,0,0,0,6674.1,3998.02,0.291558,2000.43,6674.1,0.678573,0.552098,6654.12,8000.0,-5.59074,1999.41,6654.1,-13.2961,1.08521
1742,17794.9,0,0,17794.9,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,19732.1,0,0,19732.1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,5291.94,0,0,5291.94,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,1714.64,0,0,1714.64,11,0,0,0,1713.38,3998.19,2.01803,2002.03,1713.38,1.08798,-1.62871,612.17,7998.45,-58.2873,2012.71,612.07,-10.324,3.91148
1746,19671.1,0,0,19671.1,11,0,0,0,7363.58,3999.21,-0.0597908,1999.92,7363.58,-1.46162,1.49346,7241.12,7999.71,1.27804,1998.92,7241.12,-1.04784,-0.646439
1747,17965.1,0,0,17965.1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,19776.3,0,0,19776.3,11,0,0,0,13626.2,3998.56,-0.136222,2000.0,13626.2,-2.48997,1.37819,12323.2,8000.0,0.943795,2003.77,12323.2,4.19142,9.97298
1749,5142.95,0,0,5142.95,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3626.38,8000.0,0.146137,2000.73,3626.37,-3.24085,4.5601
1750,2702.04,0,0,2702.04,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,17980.3,0,0,17980.3,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,6982.97,0,0,6982.97,11,0,0,0,6976.34,3998.64,-0.548331,2000.78,6976.34,-1.03707,5.53086,6972.4,8000.0,-3.03595,2009.02,6972.38,-4.22275,16.6417
1753,3570.3,0,0,3570.3,11,0,0,0,3539.09,3999.14,-1.33638,1999.1,3539.09,2.21141,3.02927,3436.69,7997.45,11.2056,1998.66,3436.67,9.1403,3.34361
1754,4767.95,0,0,4767.95,11,0,0,0,3946.37,3998.14,-0.583858,1999.74,3946.37,-2.23087,-0.643589,3918.86,7995.15,-1.76356,2006.34,3918.86,-0.514924,5.64912
1755,15656.5,0,0,15656.5,11,0,0,0,15625.9,3999.08,-0.108798,2000.13,15625.9,0.808092,4.3692,15622.3,8000.0,0.487633,1999.26,15622.3,-1.47405,1.57489
1756,7616.93,0,0,7616.93,11,0,0,0,6788.12,3999.41,0.378058,1999.57,6788.12,-0.563342,-1.18722,6783.67,8000.0,-0.591156,1999.22,6783.66,-10.5281,-4.696
1757,5539.07,0,0,5539.07,11,0,0,0,5497.04,3998.54,0.162446,2000.17,5497.04,5.6089,1.27352,5068.68,7997.31,10.2092,2004.87,5068.67,11.6205,3.0219
1758,13261.8,0,0,13261.8,11,0,0,0,12557.2,3999.58,0.367548,2000.47,12557.2,4.19006,1.77282,7640.11,7995.35,1.06858,1997.76,7640.11,1.52019,-6.15853
1759,3677.29,0,0,3677.29,11,0,0,0,1692.1,3998.15,-0.426047,2000.82,1692.1,0.568538,0.0611958,1686.91,7995.03,4.18114,2000.71,1686.91,1.71267,-1.12808
1760,4585.58,0,0,4585.58,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,13212.3,0,0,13212.3,11,0,0,0,9097.13,3999.25,0.0373169,1999.89,9097.13,-0.808752,2.32651,9092.15,8000.0,-0.967378,2000.87,9092.14,-4.78295,8.15438
1762,14073.2,0,0,14073.2,11,0,0,0,12377.6,3998.08,-0.146361,2000.4,12377.6,-1.48225,2.19596,12332.2,7999.44,0.507388,2001.69,12332.2,2.61555,3.90925
1763,8653.25,0,0,8653.25,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,8656.42,0,0,8656.42,11,0,0,0,8534.37,3998.08,-0.539618,1999.93,8534.37,-2.60005,-0.4408,4887.16,7996.25,9.25261,1977.32,4887.06,13.9123,-27.3883
1765,10721.4,0,0,10721.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,18370.1,0,0,18370.1,11,0,0,0,10759.3,3998.47,-0.00674541,2000.15,10759.3,-1.10008,0.18413,8651.38,7998.05,0.243909,2000.35,8651.38,3.01995,1.65987
1767,13895.4,0,0,13895.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,19744.9,0,0,19744.9,11,0,0,0,19730.2,3998.05,0.0335817,1999.97,19730.2,0.40485,-0.178082,19725.6,8000.0,-3.08793,2000.27,19725.6,-11.5527,-3.22285
1769,15736.6,0,0,15736.6,11,0,0,0,15686.1,3998.44,0.0406981,1999.3,15686.1,-2.77006,1.01639,12645.6,8000.0,1.93699,1998.9,12645.6,7.56874,2.51457
1770,5473.75,0,0,5473.75,11,0,0,0,1656.52,3998.85,0.488972,2000.44,1656.52,2.23543,0.718372,1560.18,7996.49,13.877,2011.75,1560.15,5.76413,7.40321
1771,8448.32,0,0,8448.32,11,0,0,0,8402.32,3999.15,-0.0830584,2000.7,8402.29,-12.3876,20.6899,8110.78,7998.14,-5.64783,2007.75,8110.76,-9.39939,14.8108
1772,321.736,0,0,321.736,11,0,0,0,290.27,3998.11,-2.69321,1996.8,290.269,0.726369,0.296526,216.666,7994.47,118.462,1962.15,216.556,6.77123,-1.19951
1773,12317.9,0,0,12317.9,11,0,0,0,11116.9,3998.62,-0.0240908,1999.74,11116.9,1.6579,0.687462,9160.2,8000.0,2.63241,2000.09,9160.2,6.19365,3.97765
1774,3376.32,0,0,3376.32,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,1845.45,0,0,1845.45,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,3369.28,0,0,3369.28,11,0,0,0,3363.34,3998.14,1.12258,1997.92,3363.34,1.68535,1.85191,419.074,7995.09,-5.05766,1959.95,419.052,-0.549195,-4.25165
1777,9398.91,0,0,9398.91,11,0,0,0,9397.6,3998.07,-0.127796,1999.92,9397.6,0.913327,-1.70708,9008.36,8000.0,1.56216,2001.29,9008.36,3.37715,2.93399
1778,1110.86,0,0,1110.86,11,0,0,0,584.413,3998.66,1.01894,1998.8,584.411,1.12106,-0.261672,191.951,7999.93,32.3433,1870.07,191.457,2.73861,-13.4789
1779,18299.0,0,0,18299.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,14472.6,0,0,14472.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,1520.06,0,0,1520.06,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,9723.43,0,0,9723.43,11,0,0,0,9592.22,3998.49,-0.0519986,1999.41,9592.22,-0.932887,-2.72749,9489.01,7995.45,-2.06351,1997.34,9489.01,-2.23172,-11.1943
1783,10424.6,0,0,10424.6,11,0,0,0,10421.8,4000.0,-0.0814708,1999.86,10421.7,5.27586,-8.35245,10416.9,7997.21,1.81652,1996.79,10416.8,5.6853,-10.0117
1784,13384.3,0,0,13384.3,11,0,0,0,13381.5,4000.0,0.232989,2000.17,13381.5,5.92786,-11.3952,11265.9,7999.15,1.97414,1996.67,11265.9,6.0027,-10.9816
1785,16209.2,0,0,16209.2,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,2771.83,0,0,2771.83,11,0,0,0,2769.54,3998.24,-0.405626,1998.54,2769.54,-1.03941,-0.623164,1066.14,7997.46,-0.251686,1997.4,1066.14,0.222658,2.42163
1787,11464.7,0,0,11464.7,11,0,0,0,11442.4,3998.78,0.00264372,1999.99,11442.4,-5.42578,-2.85466,11421.8,8000.0,-1.07045,1996.94,11421.8,-0.885512,-8.33137
1788,14445.5,0,0,14445.5,11,0,0,0,14162.1,3998.89,-0.0534271,1999.99,14162.1,4.13823,-2.07592,14119.0,7999.73,0.967785,1998.95,14119.0,7.5303,-0.649603
1789,14595.4,0,0,14595.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,18210.6,0,0,18210.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,7009.85,0,0,7009.85,11,0,0,0,6622.01,3998.26,0.213512,2000.13,6622.01,-3.1734,-0.602311,3755.69,7995.04,-0.678575,2003.17,3755.68,-1.68642,3.61916
1792,7506.43,0,0,7506.43,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,5253.98,0,0,5253.98,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,7667.72,0,0,7667.72,11,0,0,0,6572.76,3998.06,0.178753,2000.04,6572.76,-0.673514,0.497373,6354.6,7996.41,-4.3788,1996.5,6354.58,-9.9834,-7.51301
1795,11533.2,0,0,11533.2,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,2607.66,0,0,2607.66,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,11541.2,0,0,11541.2,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,8552.29,0,0,8552.29,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,14005.1,0,0,14005.1,11,0,0,0,10752.3,3999.27,0.0248192,1999.87,10752.3,-1.30829,1.76231,8926.92,8000.0,-0.248026,2000.44,8926.92,4.54395,1.09902
1800,4032.19,0,0,4032.19,22,0,0,0,2714.64,4000.0,8.33071e-05,2000.0,2714.64,-3.05441,-0.449959,2709.41,7998.09,-5.86315,1999.16,2709.4,-9.55603,-2.10798
1801,10552.7,0,0,10552.7,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,8832.36,0,0,8832.36,11,0,0,0,6200.43,3998.44,0.0599513,2000.07,6200.43,0.23508,-2.0608,6151.97,8000.0,-2.1555,1995.82,6151.96,-4.31208,-7.46958
1803,3513.34,0,0,3513.34,11,0,0,0,3511.81,3998.33,-0.358192,1999.26,3511.81,1.60838,-1.55298,3502.57,8000.0,-1.57153,1982.19,3502.54,1.00463,-14.8731
1804,13219.3,0,0,13219.3,22,0,0,0,12084.7,3999.62,-6.50172e-06,2000.0,12084.7,-1.46637,0.54219,12081.6,8000.0,-0.601681,1999.97,12081.6,-3.63846,3.96593
1805,4139.19,0,0,4139.19,11,0,0,0,4119.54,3998.88,-0.282111,2000.04,4119.54,-1.01177,-4.47864,4115.4,7997.92,-5.51982,2003.09,4115.39,-4.94813,5.72859
1806,4060.89,0,0,4060.89,11,0,0,0,4058.19,3998.72,0.321475,1999.97,4058.19,1.55027,-1.47901,3878.6,7995.64,9.99749,1989.79,3878.57,10.6073,-9.81616
1807,1926.65,0,0,1926.65,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,8947.71,0,0,8947.71,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,16033.9,0,0,16033.9,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,3104.71,0,0,3104.71,11,0,0,0,2463.78,3999.51,0.179314,1998.91,2463.77,-0.601266,7.84026,2460.54,8000.0,-1.69697,2005.74,2460.54,-1.62254,1.33388
1811,3010.29,0,0,3010.29,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2871.16,8000.0,4.43092e-06,2000.0,2871.16,-0.888985,-0.464952
1812,6454.53,0,0,6454.53,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,7799.8,0,0,7799.8,11,0,0,0,7782.02,3998.65,0.126369,1999.73,7782.02,-2.1722,-4.24634,1021.15,8000.0,5.01615,2005.07,1021.12,7.81708,1.81174
1814,2166.66,0,0,2166.66,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,2925.68,0,0,2925.68,22,0,0,0,1950.65,3999.22,8.81806e-05,2000.0,1950.65,-0.349418,-0.061261,1610.59,8000.0,0.518303,2009.09,1610.58,1.21009,3.36535
1816,2843.34,0,0,2843.34,11,0,0,0,2074.93,3998.48,1.04054,2000.0,2074.93,0.253898,-0.686266,2071.02,7999.98,16.9378,1995.87,2071.01,4.3609,-3.50997
1817,12086.2,0,0,12086.2,11,0,0,0,11343.5,3998.63,-0.0809004,2000.2,11343.5,-4.41035,4.58375,11158.1,8000.0,-1.26052,2003.61,11158.1,-0.389329,8.15612
1818,4254.99,0,0,4254.99,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,18062.0,0,0,18062.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,6192.84,0,0,6192.84,11,0,0,0,6189.55,3998.61,-0.4481,1999.47,6189.54,1.23343,-7.02676,2297.54,7998.24,2.86095,1995.18,2297.54,1.56659,-1.85236
1821,11956.3,0,0,11956.3,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,8277.07,0,0,8277.07,11,0,0,0,7946.1,3998.51,-0.309775,1999.84,7946.1,4.28997,-3.44358,5344.27,7999.28,6.47141,2004.46,5344.25,8.79076,9.18149
1823,5825.4,0,0,5825.4,22,0,0,0,5505.9,3999.01,3.91684e-05,2000.0,5505.9,1.02974,0.558373,4440.67,7997.66,1.43251,2004.97,4440.67,-0.161699,4.44079
1824,6592.18,0,0,6592.18,22,0,0,0,4034.39,3999.32,0.000158513,2000.0,4034.38,0.873448,-3.39212,2551.43,8000.0,-3.12607,1999.13,2551.42,-4.63564,-4.24003
1825,3879.67,0,0,3879.67,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,316.062,0,0,316.062,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.135,8000.0,-0.0112358,2000.01,266.115,-1.43562,2.82878
1827,13779.9,0,0,13779.9,11,0,0,0,12593.0,3998.19,-0.495983,2000.17,12592.9,-1.11586,2.71468,10947.9,7997.9,-4.2415,2001.54,10947.9,-7.43744,10.2013
1828,12248.5,0,0,12248.5,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,15616.8,0,0,15616.8,11,0,0,0,15611.0,3998.94,-0.127429,1999.92,15611.0,12.4635,5.27144,12835.2,7996.13,2.26971,2000.22,12835.2,8.60243,0.933321
1830,18226.1,0,0,18226.1,11,0,0,0,17895.1,3998.46,-0.000898808,1999.91,17895.1,1.51987,-2.86081,17890.5,8000.0,-0.0707818,1997.49,17890.5,0.569943,-11.1224
1831,5208.57,0,0,5208.57,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,4603.73,0,0,4603.73,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,917.207,0,0,917.207,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.513,8000.0,-0.0028355,2000.0,650.488,-1.97584,-5.33289
1834,9925.85,0,0,9925.85,11,0,0,0,9923.48,4000.0,-0.501255,1999.8,9923.47,-2.69247,9.98071,9920.7,8000.0,-1.3773,2003.51,9920.69,-4.8745,10.1206
1835,5370.55,0,0,5370.55,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,7640.78,0,0,7640.78,11,0,0,0,3262.98,3998.23,0.00210096,2000.61,3262.98,-0.0871015,0.763442,3231.28,8000.0,-8.3172,2002.99,3231.27,-8.57653,3.94465
1837,19958.8,0,0,19958.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,13631.2,0,0,13631.2,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,17424.7,0,0,17424.7,22,0,0,0,11992.7,3999.69,4.75071e-05,2000.0,11992.7,2.7621,-0.775099,11232.9,7996.44,1.17604,1999.0,11232.9,3.46939,-3.19139
1840,19440.3,0,0,19440.3,11,0,0,0,16501.0,3999.23,-0.148153,1999.94,16501.0,7.15092,4.79597,16288.9,8000.0,1.68472,1999.83,16288.9,5.03416,3.65958
1841,15857.6,0,0,15857.6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,9416.95,0,0,9416.95,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,11845.5,0,0,11845.5,11,0,0,0,11469.1,3998.1,0.444178,2000.34,11469.1,2.35251,0.261022,8991.47,7999.71,0.427552,2000.48,8991.47,0.154775,0.600628
1844,12934.4,0,0,12934.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,3524.38,0,0,3524.38,11,0,0,0,3506.4,3998.26,0.89852,1999.95,3506.4,-1.03956,-2.67867,2266.08,7996.51,30.9679,2015.21,2266.01,16.2456,8.24788
1846,18390.3,0,0,18390.3,11,0,0,0,18310.5,3998.22,-0.0322741,1999.98,18310.5,1.16497,0.415603,18221.1,7995.37,-0.904959,1996.97,18221.1,-3.81288,-13.9648
1847,15194.1,0,0,15194.1,11,0,0,0,14147.2,3998.49,-0.185586,2000.13,14147.2,-1.17302,-4.92527,11005.9,8000.0,0.26412,1997.58,11005.9,4.38361,-6.86084
1848,2146.44,0,0,2146.44,11,0,0,0,2131.06,3998.01,-1.07808,1998.92,2131.06,-0.0735572,-0.73474,1860.3,7995.69,16.7816,2007.22,1860.28,8.72796,3.92714
1849,3806.78,0,0,3806.78,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,12715.3,0,0,12715.3,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,6041.88,0,0,6041.88,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,19431.5,0,0,19431.5,11,0,0,0,15159.6,3998.34,0.0270856,2000.16,15159.6,0.0830392,0.805646,15116.3,7998.04,1.11779,1998.79,15116.3,7.21791,-2.97206
1853,4555.27,0,0,4555.27,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,1606.99,0,0,1606.99,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,13562.8,0,0,13562.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,19770.3,0,0,19770.3,11,0,0,0,18781.5,3998.99,0.200608,1999.94,18781.5,-1.24941,-3.14073,18778.7,7995.71,1.57581,2000.49,18778.7,6.46461,2.4157
1857,18405.3,0,0,18405.3,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,9499.9,0,0,9499.9,11,0,0,0,8782.01,3998.45,-0.00578226,1999.82,8782.01,4.06412,-0.736894,7054.62,7997.64,-7.85374,1990.85,7054.59,-14.198,-14.555
1859,8114.78,0,0,8114.78,22,0,0,0,7849.65,3999.48,-5.23332e-05,2000.0,7849.65,1.34118,8.51823,7845.86,8000.0,1.18217,2000.36,7845.86,5.65478,0.101638
1860,9500.78,0,0,9500.78,11,0,0,0,9432.8,3999.98,-0.0179545,2000.06,9432.8,0.724721,4.70857,8110.96,7995.26,0.0544299,2002.14,8110.96,1.04483,4.22634
1861,8450.38,0,0,8450.38,11,0,0,0,8238.29,3998.58,-0.141409,2000.16,8238.29,0.810527,0.201922,8233.71,8000.0,0.741683,1995.14,8233.7,1.55641,-6.46426
1862,13630.4,0,0,13630.4,22,0,0,0,9447.66,4000.0,6.10061e-05,2000.0,9447.66,-3.38307,1.34719,9445.1,8000.0,-1.47259,2000.79,9445.1,-0.39561,3.48509
1863,18953.0,0,0,18953.0,11,0,0,0,17172.5,3998.39,0.1288,2000.08,17172.5,-1.49245,0.889089,15019.0,7995.04,-0.666503,2000.12,15019.0,-3.29561,1.09081
1864,16871.0,0,0,16871.0,11,0,0,0,16843.0,3998.4,0.240078,2000.28,16843.0,2.27376,5.79441,16830.5,8000.0,0.883519,2000.33,16830.5,2.67622,-1.44722
1865,13596.6,0,0,13596.6,11,0,0,0,13586.3,3998.01,-0.121458,2000.24,13586.3,-0.953574,0.762844,10195.3,8000.0,-0.644099,2000.15,10195.3,-5.13856,-0.920524
1866,19254.0,0,0,19254.0,11,0,0,0,17371.7,3999.13,0.0817433,2000.18,17371.7,2.79741,5.4276,17336.4,8000.0,0.895341,2001.83,17336.4,3.26753,5.79546
1867,7032.57,0,0,7032.57,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,893.45,0,0,893.45,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,4325.23,0,0,4325.23,11,0,0,0,4322.45,4000.0,-0.29453,1998.87,4322.44,3.16782,-8.34255,4320.36,7996.02,2.01014,1990.75,4320.35,2.14988,-9.0153
1870,8663.29,0,0,8663.29,11,0,0,0,8308.59,3999.66,-0.317166,1999.87,8308.58,-1.5765,-9.39618,7844.84,8000.0,-1.43087,1995.89,7844.84,-1.95296,-5.13285
1871,16920.2,0,0,16920.2,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,9684.32,0,0,9684.32,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,5326.83,0,0,5326.83,11,0,0,0,2435.21,3998.03,-0.317309,2000.44,2435.21,-0.189512,1.05886,1950.87,8000.0,-7.49345,1985.05,1950.84,-5.73708,-7.17565
1874,12880.2,0,0,12880.2,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,3824.07,0,0,3824.07,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3365.86,7995.11,0.57412,2000.62,3365.86,-1.40722,-0.500045
1876,14167.4,0,0,14167.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,9667.84,0,0,9667.84,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,14615.5,0,0,14615.5,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,15891.4,0,0,15891.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,17846.7,0,0,17846.7,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,13946.9,0,0,13946.9,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,10274.1,0,0,10274.1,22,0,0,0,8096.22,4000.0,-7.74599e-05,2000.0,8096.21,-8.80749,-6.94934,8093.2,8000.0,-4.74826,1996.8,8093.18,-12.7934,-8.8074
